canonical_player_id,canonical_name,transfermarkt_player_id,transfermarkt_name,trgm_similarity,jaro_winkler,token_sort,working_confidence,match_hint
645,Pele van Anholt,106634,Pelé van Anholt,0.7778,1.0,1.0,1.0,exact_after_normalize
646,Elmo Lieftink,272707,Elmo Lieftink,1.0,1.0,1.0,1.0,exact_after_normalize
647,Thomas Kok,396106,Thomas Kok,1.0,1.0,1.0,1.0,exact_after_normalize
648,Asumah Abubakar,408438,Asumah Abubakar,1.0,1.0,1.0,1.0,exact_after_normalize
650,Branco van den Boomen,203938,Branco van den Boomen,1.0,1.0,1.0,1.0,exact_after_normalize
651,Fran Sol,164292,Fran Sol,1.0,1.0,1.0,1.0,exact_after_normalize
652,Jordy Croux,129581,Jordy Croux,1.0,1.0,1.0,1.0,exact_after_normalize
653,Derrick Tshimanga,78507,Derrick Tshimanga,1.0,1.0,1.0,1.0,exact_after_normalize
654,Obbi Oulare,314959,Obbi Oulare,1.0,1.0,1.0,1.0,exact_after_normalize
655,Mats van Kins,517619,Mats van Kins,1.0,1.0,1.0,1.0,exact_after_normalize
656,Nick Kuipers,159032,Nick Kuipers,1.0,1.0,1.0,1.0,exact_after_normalize
657,Bjørn Johnsen,250686,Bjørn Johnsen,1.0,1.0,1.0,1.0,exact_after_normalize
658,Tim Coremans,119061,Tim Coremans,1.0,1.0,1.0,1.0,exact_after_normalize
659,Delano Ladan,435088,Delano Ladan,1.0,1.0,1.0,1.0,exact_after_normalize
660,Melvyn Lorenzen,143121,Melvyn Lorenzen,1.0,1.0,1.0,1.0,exact_after_normalize
661,Thijmen Goppel,342240,Thijmen Goppel,1.0,1.0,1.0,1.0,exact_after_normalize
662,Indy Groothuizen,241389,Indy Groothuizen,1.0,1.0,1.0,1.0,exact_after_normalize
663,Shaquille Pinas,446248,Shaquille Pinas,1.0,1.0,1.0,1.0,exact_after_normalize
664,Dennis Johnsen,406042,Dennis Johnsen,1.0,1.0,1.0,1.0,exact_after_normalize
665,Azor Matusiwa,315145,Azor Matusiwa,1.0,1.0,1.0,1.0,exact_after_normalize
666,Dani de Wit,340459,Dani de Wit,1.0,1.0,1.0,1.0,exact_after_normalize
667,Jurgen Ekkelenkamp,361068,Jurgen Ekkelenkamp,1.0,1.0,1.0,1.0,exact_after_normalize
669,Nicolás Tagliafico,131225,Nicolás Tagliafico,1.0,1.0,1.0,1.0,exact_after_normalize
670,Noussair Mazraoui,340456,Noussair Mazraoui,1.0,1.0,1.0,1.0,exact_after_normalize
671,Carel Eiting,315128,Carel Eiting,1.0,1.0,1.0,1.0,exact_after_normalize
672,Oussama Idrissi,241391,Oussama Idrissi,1.0,1.0,1.0,1.0,exact_after_normalize
673,Marco Bizot,124884,Marco Bizot,1.0,1.0,1.0,1.0,exact_after_normalize
674,Mees Hoedemakers,315233,Mees Hoedemakers,1.0,1.0,1.0,1.0,exact_after_normalize
675,Fredrik Midtsjø,136180,Fredrik Midtsjø,1.0,1.0,1.0,1.0,exact_after_normalize
676,Teun Koopmeiners,360518,Teun Koopmeiners,1.0,1.0,1.0,1.0,exact_after_normalize
677,Ferdy Druijf,360519,Ferdy Druijf,1.0,1.0,1.0,1.0,exact_after_normalize
678,Tijjani Reijnders,460939,Tijjani Reijnders,1.0,1.0,1.0,1.0,exact_after_normalize
679,Ondřej Mihálik,265051,Ondrej Mihalik,0.4286,1.0,1.0,1.0,exact_after_normalize
680,Ögmundur Kristinsson,103444,Ögmundur Kristinsson,1.0,1.0,1.0,1.0,exact_after_normalize
681,Jinty Caenepeel,235234,Jinty Caenepeel,1.0,1.0,1.0,1.0,exact_after_normalize
682,Shane O'Neill,229912,Shane O'Neill,1.0,1.0,1.0,1.0,exact_after_normalize
683,Desevio Payne,273570,Desevio Payne,1.0,1.0,1.0,1.0,exact_after_normalize
685,Wout Faes,292808,Wout Faes,1.0,1.0,1.0,1.0,exact_after_normalize
686,Sam Larsson,159668,Sam Larsson,1.0,1.0,1.0,1.0,exact_after_normalize
688,Tyrell Malacia,339340,Tyrell Malacia,1.0,1.0,1.0,1.0,exact_after_normalize
689,Sofyan Amrabat,287579,Sofyan Amrabat,1.0,1.0,1.0,1.0,exact_after_normalize
690,Dylan Vente,369319,Dylan Vente,1.0,1.0,1.0,1.0,exact_after_normalize
691,Robin van Persie,4380,Robin van Persie,1.0,1.0,1.0,1.0,exact_after_normalize
692,Justin Bijlow,315121,Justin Bijlow,1.0,1.0,1.0,1.0,exact_after_normalize
694,Karol Niemczycki,521634,Karol Niemczycki,1.0,1.0,1.0,1.0,exact_after_normalize
695,Pablo Marí,210178,Pablo Marí,1.0,1.0,1.0,1.0,exact_after_normalize
696,Angeliño,277179,Angeliño,1.0,1.0,1.0,1.0,exact_after_normalize
698,Karol Mets,139304,Karol Mets,1.0,1.0,1.0,1.0,exact_after_normalize
700,Lucas Schoofs,323602,Lucas Schoofs,1.0,1.0,1.0,1.0,exact_after_normalize
702,Arno Verschueren,250591,Arno Verschueren,1.0,1.0,1.0,1.0,exact_after_normalize
703,Thomas Enevoldsen,37221,Thomas Enevoldsen,1.0,1.0,1.0,1.0,exact_after_normalize
704,Mark Birighitti,80702,Mark Birighitti,1.0,1.0,1.0,1.0,exact_after_normalize
705,Richelor Sprangers,396005,Richelor Sprangers,1.0,1.0,1.0,1.0,exact_after_normalize
706,Diego Snepvangers,464142,Diego Snepvangers,1.0,1.0,1.0,1.0,exact_after_normalize
707,James Horsfield,210202,James Horsfield,1.0,1.0,1.0,1.0,exact_after_normalize
708,Nigel Bertrams,187594,Nigel Bertrams,1.0,1.0,1.0,1.0,exact_after_normalize
709,Umar Sadiq,337715,Umar Sadiq,1.0,1.0,1.0,1.0,exact_after_normalize
710,Paolo Fernandes,284876,Paolo Fernandes,1.0,1.0,1.0,1.0,exact_after_normalize
711,Thierry Ambrose,265763,Thierry Ambrose,1.0,1.0,1.0,1.0,exact_after_normalize
712,Andries Noppert,276853,Andries Noppert,1.0,1.0,1.0,1.0,exact_after_normalize
713,Hirving Lozano,316889,Hirving Lozano,1.0,1.0,1.0,1.0,exact_after_normalize
714,Dante Rigo,314974,Dante Rigo,1.0,1.0,1.0,1.0,exact_after_normalize
715,Armando Obispo,339337,Armando Obispo,1.0,1.0,1.0,1.0,exact_after_normalize
716,Pablo Rosario,370791,Pablo Rosario,1.0,1.0,1.0,1.0,exact_after_normalize
717,Kenneth Paal,247596,Kenneth Paal,1.0,1.0,1.0,1.0,exact_after_normalize
718,Mauro Júnior,323910,Mauro Júnior,1.0,1.0,1.0,1.0,exact_after_normalize
719,Donyell Malen,326029,Donyell Malen,1.0,1.0,1.0,1.0,exact_after_normalize
720,Thomas Lam,131821,Thomas Lam,1.0,1.0,1.0,1.0,exact_after_normalize
721,Cristián Cuevas,186863,Cristian Cuevas,0.6667,1.0,1.0,1.0,exact_after_normalize
722,Michael Liendl,17057,Michael Liendl,1.0,1.0,1.0,1.0,exact_after_normalize
723,Jorn Brondeel,277242,Jorn Brondeel,1.0,1.0,1.0,1.0,exact_after_normalize
724,Tom Boere,124863,Tom Boere,1.0,1.0,1.0,1.0,exact_after_normalize
725,Alexander Laukart,251327,Alexander Laukart,1.0,1.0,1.0,1.0,exact_after_normalize
726,Michaël Maria,308356,Michaël Maria,1.0,1.0,1.0,1.0,exact_after_normalize
727,Isaac Buckley-Ricketts,332323,Isaac Buckley-Ricketts,1.0,1.0,1.0,1.0,exact_after_normalize
728,Richard Jensen,214078,Richard Jensen,1.0,1.0,1.0,1.0,exact_after_normalize
729,Nikola Gjorgjev,237673,Nikola Gjorgjev,1.0,1.0,1.0,1.0,exact_after_normalize
730,Luciano Slagveer,187298,Luciano Slagveer,1.0,1.0,1.0,1.0,exact_after_normalize
731,Marko Kvasina,240778,Marko Kvasina,1.0,1.0,1.0,1.0,exact_after_normalize
732,Rashaan Fernandes,315130,Rashaan Fernandes,1.0,1.0,1.0,1.0,exact_after_normalize
734,Haris Vučkić,76560,Haris Vuckic,0.4444,1.0,1.0,1.0,exact_after_normalize
735,Mason Mount,346483,Mason Mount,1.0,1.0,1.0,1.0,exact_after_normalize
736,Jeroen Houwen,257980,Jeroen Houwen,1.0,1.0,1.0,1.0,exact_after_normalize
737,Bryan Linssen,82410,Bryan Linssen,1.0,1.0,1.0,1.0,exact_after_normalize
738,Charlie Colkett,236496,Charlie Colkett,1.0,1.0,1.0,1.0,exact_after_normalize
740,Fankaty Dabo,186926,Fankaty Dabo,1.0,1.0,1.0,1.0,exact_after_normalize
741,Thomas Bruns,172202,Thomas Bruns,1.0,1.0,1.0,1.0,exact_after_normalize
742,Thomas Buitink,357826,Thomas Buitink,1.0,1.0,1.0,1.0,exact_after_normalize
745,Roel Janssen,168787,Roel Janssen,1.0,1.0,1.0,1.0,exact_after_normalize
747,Lars Unnerstall,53696,Lars Unnerstall,1.0,1.0,1.0,1.0,exact_after_normalize
748,Lennart Thy,23553,Lennart Thy,1.0,1.0,1.0,1.0,exact_after_normalize
749,Damian van Bruggen,241420,Damian van Bruggen,1.0,1.0,1.0,1.0,exact_after_normalize
751,Evren Korkmaz,349796,Evren Korkmaz,1.0,1.0,1.0,1.0,exact_after_normalize
752,Leroy Labylle,163665,Leroy Labylle,1.0,1.0,1.0,1.0,exact_after_normalize
753,Vito van Crooij,312493,Vito van Crooij,1.0,1.0,1.0,1.0,exact_after_normalize
754,Clint Leemans,250464,Clint Leemans,1.0,1.0,1.0,1.0,exact_after_normalize
756,Torino Hunte,267116,Torino Hunte,1.0,1.0,1.0,1.0,exact_after_normalize
758,Etienne Amenyido,271103,Etienne Amenyido,1.0,1.0,1.0,1.0,exact_after_normalize
759,Kelechi Nwakali,383153,Kelechi Nwakali,1.0,1.0,1.0,1.0,exact_after_normalize
760,Jens Janse,37738,Jens Janse,1.0,1.0,1.0,1.0,exact_after_normalize
761,Tarik Tissoudali,245228,Tarik Tissoudali,1.0,1.0,1.0,1.0,exact_after_normalize
762,Ralf Seuntjens,96472,Ralf Seuntjens,1.0,1.0,1.0,1.0,exact_after_normalize
763,Damil Dankerlui,295624,Damil Dankerlui,1.0,1.0,1.0,1.0,exact_after_normalize
764,Eyong Enoh,47344,Eyong Enoh,1.0,1.0,1.0,1.0,exact_after_normalize
765,Mattijs Branderhorst,205128,Mattijs Branderhorst,1.0,1.0,1.0,1.0,exact_after_normalize
767,Ismail Azzaoui,289507,Ismail Azzaoui,1.0,1.0,1.0,1.0,exact_after_normalize
768,Karim Coulibaly,205519,Karim Coulibaly,1.0,1.0,1.0,1.0,exact_after_normalize
769,Timon Wellenreuther,196829,Timon Wellenreuther,1.0,1.0,1.0,1.0,exact_after_normalize
770,Etien Velikonja,50384,Etien Velikonja,1.0,1.0,1.0,1.0,exact_after_normalize
771,Kristófer Kristinsson,400174,Kristófer Kristinsson,1.0,1.0,1.0,1.0,exact_after_normalize
772,Mike Havekotte,206743,Mike Havekotte,1.0,1.0,1.0,1.0,exact_after_normalize
774,Giovanni Troupée,360514,Giovanni Troupée,1.0,1.0,1.0,1.0,exact_after_normalize
775,Tomáš Necid,39665,Tomas Necid,0.6,1.0,1.0,1.0,exact_after_normalize
776,Perr Schuurs,418543,Perr Schuurs,1.0,1.0,1.0,1.0,exact_after_normalize
777,Ryan Gravenberch,478573,Ryan Gravenberch,1.0,1.0,1.0,1.0,exact_after_normalize
778,Kaj Sierhuis,315283,Kaj Sierhuis,1.0,1.0,1.0,1.0,exact_after_normalize
779,Lisandro Magallán,66736,Lisandro Magallán,1.0,1.0,1.0,1.0,exact_after_normalize
780,Noa Lang,339332,Noa Lang,1.0,1.0,1.0,1.0,exact_after_normalize
781,Kenzo Goudmijn,412943,Kenzo Goudmijn,1.0,1.0,1.0,1.0,exact_after_normalize
782,Myron Boadu,412932,Myron Boadu,1.0,1.0,1.0,1.0,exact_after_normalize
783,Dorin Rotariu,250573,Dorin Rotariu,1.0,1.0,1.0,1.0,exact_after_normalize
784,Leon Bergsma,228478,Leon Bergsma,1.0,1.0,1.0,1.0,exact_after_normalize
785,Lars Nieuwpoort,266414,Lars Nieuwpoort,1.0,1.0,1.0,1.0,exact_after_normalize
787,Stef Nijland,57087,Stef Nijland,1.0,1.0,1.0,1.0,exact_after_normalize
788,Agil Etemadi,55756,Agil Etemadi,1.0,1.0,1.0,1.0,exact_after_normalize
789,Myenty Abena,254003,Myenty Abena,1.0,1.0,1.0,1.0,exact_after_normalize
790,Jordy Thomassen,266332,Jordy Thomassen,1.0,1.0,1.0,1.0,exact_after_normalize
791,Delano Burgzorg,436585,Delano Burgzorg,1.0,1.0,1.0,1.0,exact_after_normalize
792,Charlison Benschop,66783,Charlison Benschop,1.0,1.0,1.0,1.0,exact_after_normalize
793,Javier Vet,274640,Javier Vet,1.0,1.0,1.0,1.0,exact_after_normalize
795,Nabil Bahoui,93184,Nabil Bahoui,1.0,1.0,1.0,1.0,exact_after_normalize
798,Denis Mahmudov,56415,Denis Mahmudov,1.0,1.0,1.0,1.0,exact_after_normalize
800,Siebe Horemans,314915,Siebe Horemans,1.0,1.0,1.0,1.0,exact_after_normalize
801,Marcus Edwards,314367,Marcus Edwards,1.0,1.0,1.0,1.0,exact_after_normalize
802,Hervé Matthys,203558,Hervé Matthys,1.0,1.0,1.0,1.0,exact_after_normalize
803,Elías Már Ómarsson,205655,Elías Már Ómarsson,1.0,1.0,1.0,1.0,exact_after_normalize
804,Mikael Anderson,403673,Mikael Anderson,1.0,1.0,1.0,1.0,exact_after_normalize
805,Yassin Ayoub,182573,Yassin Ayoub,1.0,1.0,1.0,1.0,exact_after_normalize
806,Wouter Burger,412953,Wouter Burger,1.0,1.0,1.0,1.0,exact_after_normalize
807,Luis Sinisterra,512385,Luis Sinisterra,1.0,1.0,1.0,1.0,exact_after_normalize
808,Lutsharel Geertruida,420210,Lutsharel Geertruida,1.0,1.0,1.0,1.0,exact_after_normalize
809,Orkun Kökçü,454567,Orkun Kökçü,1.0,1.0,1.0,1.0,exact_after_normalize
811,Áron Dobos,487353,Áron Dobos,1.0,1.0,1.0,1.0,exact_after_normalize
812,Mahamadou Dembélé,394326,Mahamadou Dembélé,1.0,1.0,1.0,1.0,exact_after_normalize
813,Ahmed El Messaoudi,303939,Ahmed El Messaoudi,1.0,1.0,1.0,1.0,exact_after_normalize
814,Andrija Novakovich,336160,Andrija Novakovich,1.0,1.0,1.0,1.0,exact_after_normalize
816,Finn Stokkers,241486,Finn Stokkers,1.0,1.0,1.0,1.0,exact_after_normalize
817,Lisandro Semedo,225431,Lisandro Semedo,1.0,1.0,1.0,1.0,exact_after_normalize
818,Amadou Ciss,526784,Amadou Ciss,1.0,1.0,1.0,1.0,exact_after_normalize
819,Djibril Dianessy,355368,Djibril Dianessy,1.0,1.0,1.0,1.0,exact_after_normalize
820,Anthony Syhre,146167,Anthony Syhre,1.0,1.0,1.0,1.0,exact_after_normalize
821,Agim Zeka,342824,Agim Zeka,1.0,1.0,1.0,1.0,exact_after_normalize
823,Rubén Ramírez,308810,Rubén Ramírez,1.0,1.0,1.0,1.0,exact_after_normalize
824,José Rodríguez,165012,José Rodríguez,1.0,1.0,1.0,1.0,exact_after_normalize
825,André Vidigal,426624,André Vidigal,1.0,1.0,1.0,1.0,exact_after_normalize
828,Jorrit Smeets,275949,Jorrit Smeets,1.0,1.0,1.0,1.0,exact_after_normalize
829,Alessandro Ciranni,338680,Alessandro Ciranni,1.0,1.0,1.0,1.0,exact_after_normalize
830,Andrija Balić,316111,Andrija Balic,0.75,1.0,1.0,1.0,exact_after_normalize
831,Branislav Niňaj,260979,Branislav Ninaj,0.6842,1.0,1.0,1.0,exact_after_normalize
832,Alexei Koșelev,136109,Alexei Koselev,0.6667,1.0,1.0,1.0,exact_after_normalize
834,Arijanet Muric,371021,Arijanet Murić,0.7647,1.0,1.0,1.0,exact_after_normalize
835,Jurich Carolina,338031,Jurich Carolina,1.0,1.0,1.0,1.0,exact_after_normalize
836,Dorian Dervite,32029,Dorian Dervite,1.0,1.0,1.0,1.0,exact_after_normalize
837,Jordan van der Gaag,377725,Jordan van der Gaag,1.0,1.0,1.0,1.0,exact_after_normalize
838,Marwin Reuvers,470910,Marwin Reuvers,1.0,1.0,1.0,1.0,exact_after_normalize
839,Greg Leigh,201586,Greg Leigh,1.0,1.0,1.0,1.0,exact_after_normalize
840,Daan Klomp,400671,Daan Klomp,1.0,1.0,1.0,1.0,exact_after_normalize
841,Erik Palmer-Brown,282199,Erik Palmer-Brown,1.0,1.0,1.0,1.0,exact_after_normalize
842,Jethro Mashart,479431,Jethro Mashart,1.0,1.0,1.0,1.0,exact_after_normalize
843,Benjamin van Leer,123520,Benjamin van Leer,1.0,1.0,1.0,1.0,exact_after_normalize
844,Sullay Kaikai,244130,Sullay Kaikai,1.0,1.0,1.0,1.0,exact_after_normalize
845,Sydney van Hooijdonk,439292,Sydney van Hooijdonk,1.0,1.0,1.0,1.0,exact_after_normalize
846,Alex Gersbach,331017,Alex Gersbach,1.0,1.0,1.0,1.0,exact_after_normalize
848,Luka Ilić,429790,Luka Ilic,0.6667,1.0,1.0,1.0,exact_after_normalize
849,Aziz Behich,136834,Aziz Behich,1.0,1.0,1.0,1.0,exact_after_normalize
850,Zakaria Aboukhlal,393238,Zakaria Aboukhlal,1.0,1.0,1.0,1.0,exact_after_normalize
851,Denzel Dumfries,321528,Denzel Dumfries,1.0,1.0,1.0,1.0,exact_after_normalize
852,Trent Sainsbury,145840,Trent Sainsbury,1.0,1.0,1.0,1.0,exact_after_normalize
853,Michal Sadílek,321204,Michal Sadílek,1.0,1.0,1.0,1.0,exact_after_normalize
854,Cody Gakpo,434675,Cody Gakpo,1.0,1.0,1.0,1.0,exact_after_normalize
857,Jordan Teze,364245,Jordan Teze,1.0,1.0,1.0,1.0,exact_after_normalize
858,Erick Gutiérrez,298796,Érick Gutiérrez,0.6842,1.0,1.0,1.0,exact_after_normalize
859,Jake Clarke-Salter,316551,Jake Clarke-Salter,1.0,1.0,1.0,1.0,exact_after_normalize
860,Richonell Margaret,465326,Richonell Margaret,1.0,1.0,1.0,1.0,exact_after_normalize
862,Martin Ødegaard,316264,Martin Ødegaard,1.0,1.0,1.0,1.0,exact_after_normalize
863,Oussama Darfalou,321182,Oussama Darfalou,1.0,1.0,1.0,1.0,exact_after_normalize
864,Hilary Gong,477306,Hilary Gong,1.0,1.0,1.0,1.0,exact_after_normalize
865,Rasmus Thelander,129092,Rasmus Thelander,1.0,1.0,1.0,1.0,exact_after_normalize
866,Max Clark,183291,Max Clark,1.0,1.0,1.0,1.0,exact_after_normalize
867,Matúš Bero,204047,Matus Bero,0.5714,1.0,1.0,1.0,exact_after_normalize
868,Axel Borgmann,119032,Axel Borgmann,1.0,1.0,1.0,1.0,exact_after_normalize
869,Patrick Joosten,317593,Patrick Joosten,1.0,1.0,1.0,1.0,exact_after_normalize
870,Simon Janssen,457092,Simon Janssen,1.0,1.0,1.0,1.0,exact_after_normalize
871,Sem Steijn,593519,Sem Steijn,1.0,1.0,1.0,1.0,exact_after_normalize
872,Evert Linthorst,361112,Evert Linthorst,1.0,1.0,1.0,1.0,exact_after_normalize
873,Christian Kum,37850,Christian Kum,1.0,1.0,1.0,1.0,exact_after_normalize
874,Josimar Lima,71103,Josimar Lima,1.0,1.0,1.0,1.0,exact_after_normalize
875,Martin Samuelsen,234807,Martin Samuelsen,1.0,1.0,1.0,1.0,exact_after_normalize
876,Peniel Mlapa,70280,Peniel Mlapa,1.0,1.0,1.0,1.0,exact_after_normalize
877,Tino-Sven Sušić,140790,Tino-Sven Susic,0.5789,1.0,1.0,1.0,exact_after_normalize
878,Atakan Akkaynak,327542,Atakan Akkaynak,1.0,1.0,1.0,1.0,exact_after_normalize
879,Donis Avdijaj,196227,Donis Avdijaj,1.0,1.0,1.0,1.0,exact_after_normalize
881,Victor van den Bogert,417827,Victor van den Bogert,1.0,1.0,1.0,1.0,exact_after_normalize
882,James McGarry,345343,James McGarry,1.0,1.0,1.0,1.0,exact_after_normalize
883,Michael Woud,350347,Michael Woud,1.0,1.0,1.0,1.0,exact_after_normalize
884,Alexander Isak,349066,Alexander Isak,1.0,1.0,1.0,1.0,exact_after_normalize
885,Vangelis Pavlidis,324503,Vangelis Pavlidis,1.0,1.0,1.0,1.0,exact_after_normalize
886,Vurnon Anita,30670,Vurnon Anita,1.0,1.0,1.0,1.0,exact_after_normalize
887,Aras Özbiliz,124891,Aras Özbiliz,1.0,1.0,1.0,1.0,exact_after_normalize
888,Diego Palacios,425567,Diego Palacios,1.0,1.0,1.0,1.0,exact_after_normalize
889,Pol Llonch,205276,Pol Llonch,1.0,1.0,1.0,1.0,exact_after_normalize
890,Robin Polley,438689,Robin Polley,1.0,1.0,1.0,1.0,exact_after_normalize
891,Mick van Buren,189053,Mick van Buren,1.0,1.0,1.0,1.0,exact_after_normalize
892,Dehninio Muringen,453525,Dehninio Muringen,1.0,1.0,1.0,1.0,exact_after_normalize
893,George Thomas,298240,George Thomas,1.0,1.0,1.0,1.0,exact_after_normalize
894,Aleksandar Bjelica,273004,Aleksandar Bjelica,1.0,1.0,1.0,1.0,exact_after_normalize
895,Mark Duffy,105565,Mark Duffy,1.0,1.0,1.0,1.0,exact_after_normalize
896,Sam Stubbs,425872,Sam Stubbs,1.0,1.0,1.0,1.0,exact_after_normalize
897,Jordan Spence,61588,Jordan Spence,1.0,1.0,1.0,1.0,exact_after_normalize
898,Milan van Ewijk,587335,Milan van Ewijk,1.0,1.0,1.0,1.0,exact_after_normalize
899,Laurens De Bock,110668,Laurens De Bock,1.0,1.0,1.0,1.0,exact_after_normalize
900,Luuk Koopmans,235108,Luuk Koopmans,1.0,1.0,1.0,1.0,exact_after_normalize
901,Crysencio Summerville,474701,Crysencio Summerville,1.0,1.0,1.0,1.0,exact_after_normalize
902,Lorenzo van Kleef,412951,Lorenzo van Kleef,1.0,1.0,1.0,1.0,exact_after_normalize
903,Omar Bogle,134657,Omar Bogle,1.0,1.0,1.0,1.0,exact_after_normalize
904,Tudor Băluță,433976,Tudor Băluță,1.0,1.0,1.0,1.0,exact_after_normalize
905,Sontje Hansen,485582,Sontje Hansen,1.0,1.0,1.0,1.0,exact_after_normalize
906,Lisandro Martínez,480762,Lisandro Martínez,1.0,1.0,1.0,1.0,exact_after_normalize
907,Jurriën Timber,420243,Jurriën Timber,1.0,1.0,1.0,1.0,exact_after_normalize
908,Sergiño Dest,361104,Sergiño Dest,1.0,1.0,1.0,1.0,exact_after_normalize
909,Edson Álvarez,401356,Edson Álvarez,1.0,1.0,1.0,1.0,exact_after_normalize
910,Bruno Varela,182722,Bruno Varela,1.0,1.0,1.0,1.0,exact_after_normalize
911,Ryan Babel,16135,Ryan Babel,1.0,1.0,1.0,1.0,exact_after_normalize
912,Danilo,519731,Danilo,1.0,1.0,1.0,1.0,exact_after_normalize
913,Răzvan Marin,295183,Răzvan Marin,1.0,1.0,1.0,1.0,exact_after_normalize
914,Joris Kramer,326329,Joris Kramer,1.0,1.0,1.0,1.0,exact_after_normalize
915,Yukinari Sugawara,405385,Yukinari Sugawara,1.0,1.0,1.0,1.0,exact_after_normalize
916,Håkon Evjen,394688,Håkon Evjen,1.0,1.0,1.0,1.0,exact_after_normalize
917,Rody de Boer,342012,Rody de Boer,1.0,1.0,1.0,1.0,exact_after_normalize
918,Naoufal Bannis,430800,Naoufal Bannis,1.0,1.0,1.0,1.0,exact_after_normalize
919,Edgar Ié,191987,Edgar Ié,1.0,1.0,1.0,1.0,exact_after_normalize
920,Liam Kelly,252986,Liam Kelly,1.0,1.0,1.0,1.0,exact_after_normalize
921,Leroy Fer,63342,Leroy Fer,1.0,1.0,1.0,1.0,exact_after_normalize
922,Marouan Azarkan,412959,Marouan Azarkan,1.0,1.0,1.0,1.0,exact_after_normalize
923,Marcos Senesi,469781,Marcos Senesi,1.0,1.0,1.0,1.0,exact_after_normalize
924,Oğuzhan Özyakup,77966,Oğuzhan Özyakup,1.0,1.0,1.0,1.0,exact_after_normalize
925,Róbert Boženík,454576,Róbert Boženík,1.0,1.0,1.0,1.0,exact_after_normalize
926,Cian Harries,319300,Cian Harries,1.0,1.0,1.0,1.0,exact_after_normalize
927,Bassala Sambou,406924,Bassala Sambou,1.0,1.0,1.0,1.0,exact_after_normalize
928,Àlex Carbonell,262389,Àlex Carbonell,1.0,1.0,1.0,1.0,exact_after_normalize
929,Rasmus Karjalainen,273383,Rasmus Karjalainen,1.0,1.0,1.0,1.0,exact_after_normalize
930,George Cox,359692,George Cox,1.0,1.0,1.0,1.0,exact_after_normalize
931,Tesfaldet Tekie,283185,Tesfaldet Tekie,1.0,1.0,1.0,1.0,exact_after_normalize
932,Martin Angha,122695,Martin Angha,1.0,1.0,1.0,1.0,exact_after_normalize
933,Patrik Raitanen,397497,Patrik Raitanen,1.0,1.0,1.0,1.0,exact_after_normalize
934,Dimitrios Ioannidis,565673,Dimitrios Ioannidis,1.0,1.0,1.0,1.0,exact_after_normalize
935,Nassim El Ablak,562275,Nassim el Ablak,1.0,1.0,1.0,1.0,exact_after_normalize
936,Felix Passlack,274461,Felix Passlack,1.0,1.0,1.0,1.0,exact_after_normalize
937,Jacky Donkor,553217,Jacky Donkor,1.0,1.0,1.0,1.0,exact_after_normalize
938,Leandro Fernandes,339335,Leandro Fernandes,1.0,1.0,1.0,1.0,exact_after_normalize
939,Adnan Ugur,409515,Adnan Uğur,0.5714,1.0,1.0,1.0,exact_after_normalize
940,Vitalie Damașcan,354136,Vitalie Damascan,0.7,1.0,1.0,1.0,exact_after_normalize
941,Gregoire Amiot,182879,Grégoire Amiot,0.6667,1.0,1.0,1.0,exact_after_normalize
942,Robbin Ruiter,81775,Robbin Ruiter,1.0,1.0,1.0,1.0,exact_after_normalize
943,Bruma,139396,Bruma,1.0,1.0,1.0,1.0,exact_after_normalize
944,Ritsu Doan,358504,Ritsu Doan,1.0,1.0,1.0,1.0,exact_after_normalize
945,Ricardo Rodríguez,86784,Ricardo Rodríguez,1.0,1.0,1.0,1.0,exact_after_normalize
946,Noni Madueke,503987,Noni Madueke,1.0,1.0,1.0,1.0,exact_after_normalize
947,Ryan Thomas,203357,Ryan Thomas,1.0,1.0,1.0,1.0,exact_after_normalize
948,Olivier Boscagli,318508,Olivier Boscagli,1.0,1.0,1.0,1.0,exact_after_normalize
949,Ibrahim Afellay,15760,Ibrahim Afellay,1.0,1.0,1.0,1.0,exact_after_normalize
950,Timo Baumgartl,187491,Timo Baumgartl,1.0,1.0,1.0,1.0,exact_after_normalize
951,Stefan Velkov,227352,Stefan Velkov,1.0,1.0,1.0,1.0,exact_after_normalize
954,Melle Meulensteen,426280,Melle Meulensteen,1.0,1.0,1.0,1.0,exact_after_normalize
956,Etienne Vaessen,387197,Etienne Vaessen,1.0,1.0,1.0,1.0,exact_after_normalize
957,Saïd Bakari,524687,Saïd Bakari,1.0,1.0,1.0,1.0,exact_after_normalize
958,Lennerd Daneels,292805,Lennerd Daneels,1.0,1.0,1.0,1.0,exact_after_normalize
959,Richard van der Venne,376675,Richard van der Venne,1.0,1.0,1.0,1.0,exact_after_normalize
960,Sylla Sow,343184,Sylla Sow,1.0,1.0,1.0,1.0,exact_after_normalize
963,Hannes Delcroix,338635,Hannes Delcroix,1.0,1.0,1.0,1.0,exact_after_normalize
964,Anas Tahiri,308265,Anas Tahiri,1.0,1.0,1.0,1.0,exact_after_normalize
966,Giorgi Aburjania,186848,Giorgi Aburjania,1.0,1.0,1.0,1.0,exact_after_normalize
968,Godfried Roemeratoe,393241,Godfried Roemeratoe,1.0,1.0,1.0,1.0,exact_after_normalize
969,Lindon Selahi,340172,Lindon Selahi,1.0,1.0,1.0,1.0,exact_after_normalize
971,Julio Pleguezuelo,251885,Julio Pleguezuelo,1.0,1.0,1.0,1.0,exact_after_normalize
